Female	Male	Female&&Male	Experimental_Series_II	Experimental_Series_III	Experimental_Series_IV	Experimental_Series_V	Grain_Yield[Mg/ha]	Type
elixer	tri6368iso	elixer&&tri6368iso	0	0	0	1	8.802387374	Hybrid
elixer	tri7018	elixer&&tri7018	0	0	0	1	7.946226852	Hybrid
elixer	tri8137	elixer&&tri8137	0	0	0	1	8.681321291	Hybrid
elixer	tri83iso	elixer&&tri83iso	0	0	0	1	9.836107941	Hybrid
elixer	tri9585	elixer&&tri9585	0	0	0	1	9.453810545	Hybrid
elixer	zf040	elixer&&zf040	1	0	0	0	9.960995323	Hybrid
elixer	zm008	elixer&&zm008	1	0	0	0	9.781899808	Hybrid
elixer	zm013	elixer&&zm013	1	0	0	0	10.24760585	Hybrid
elixer	zm015	elixer&&zm015	1	0	0	0	10.08090442	Hybrid
elixer	zm017	elixer&&zm017	1	0	0	0	10.45695308	Hybrid
elixer	zm018	elixer&&zm018	1	0	0	0	10.17856453	Hybrid
elixer	zm020	elixer&&zm020	1	0	0	0	10.07215959	Hybrid
elixer	zm021	elixer&&zm021	1	0	0	0	10.00171933	Hybrid
elixer	zm023	elixer&&zm023	1	0	0	0	10.23778854	Hybrid
elixer	zm025	elixer&&zm025	1	0	0	0	10.59541242	Hybrid
elixer	zm027	elixer&&zm027	1	0	0	0	9.404018306	Hybrid
elixer	zm029	elixer&&zm029	1	0	0	0	10.01578565	Hybrid
elixer	zm032	elixer&&zm032	1	0	0	0	9.676781438	Hybrid
elixer	zm034	elixer&&zm034	1	0	0	0	10.303672	Hybrid
elixer	zm035	elixer&&zm035	1	0	0	0	10.43879171	Hybrid
elixer	zm036	elixer&&zm036	1	0	0	0	10.42017378	Hybrid
elixer	zm040	elixer&&zm040	1	0	0	0	10.35799677	Hybrid
epiroux	epiroux	epiroux	0	0	0	1	8.717863395	Line
epiroux	nordsaatmix	epiroux&&nordsaatmix	0	0	0	1	9.728453388	Hybrid
essor	essor	essor	0	0	0	1	7.74295848	Line
essor	nordsaatmix	essor&&nordsaatmix	0	0	0	1	8.993601826	Hybrid
estivus	estivus	estivus	0	0	0	1	8.866408554	Line
estivus	nordsaatmix	estivus&&nordsaatmix	0	0	0	1	9.494179238	Hybrid
etoiledechoisy	etoiledechoisy	etoiledechoisy	0	0	0	1	8.287935909	Line
evelina	evelina	evelina	0	0	0	1	8.874350611	Line
evelina	malemixearly	evelina&&malemixearly	0	0	0	1	8.867582715	Hybrid
facon	facon	facon	0	0	0	1	7.547038111	Line
facon	nordsaatmix	facon&&nordsaatmix	0	0	0	1	9.023688281	Hybrid
famulus	famulus	famulus	0	0	0	1	8.683561128	Line
famulus	tri21125	famulus&&tri21125	0	0	0	1	7.685010911	Hybrid
faustus	faustus	faustus	0	0	0	1	8.934105072	Line
faustus	tri13344	faustus&&tri13344	0	0	0	1	9.161565091	Hybrid
fazit	fazit	fazit	0	0	0	1	8.350776219	Line
fazit	nordsaatmix	fazit&&nordsaatmix	0	0	0	1	9.569066366	Hybrid
federer	federer	federer	0	0	0	1	8.944185874	Line
federer	malemixlate	federer&&malemixlate	0	0	0	1	9.425069226	Hybrid
fertyl	fertyl	fertyl	0	0	0	1	8.338674037	Line
fertyl	malemixearly	fertyl&&malemixearly	0	0	0	1	8.865165207	Hybrid
feuvert	feuvert	feuvert	0	0	0	1	8.003997603	Line
feuvert	sur99820sur186	feuvert&&sur99820sur186	0	0	0	1	9.075483828	Hybrid
flair	flair	flair	0	0	0	1	9.062480686	Line
flair	malemixlate	flair&&malemixlate	0	0	0	1	8.974937037	Hybrid
floress	floress	floress	0	0	0	1	7.139777815	Line
floress	nordsaatmix	floress&&nordsaatmix	0	0	0	1	9.20626664	Hybrid
florida	florida	florida	0	0	0	1	8.986325102	Line
florida	nordsaatmix	florida&&nordsaatmix	0	0	0	1	9.396032408	Hybrid
franz	franz	franz	0	0	0	1	9.528910676	Line
franz	nordsaatmix	franz&&nordsaatmix	0	0	0	1	10.63687682	Hybrid
franz	tri10458iso	franz&&tri10458iso	0	0	0	1	9.198074736	Hybrid
franz	tri11275iso	franz&&tri11275iso	0	0	0	1	8.513937596	Hybrid
franz	tri11301	franz&&tri11301	0	0	0	1	9.04950426	Hybrid
franz	tri11339	franz&&tri11339	0	0	0	1	9.334687085	Hybrid
franz	tri11580iso	franz&&tri11580iso	0	0	0	1	8.851153906	Hybrid
franz	tri13344	franz&&tri13344	0	0	0	1	9.638505608	Hybrid
franz	tri15161	franz&&tri15161	0	0	0	1	8.658059831	Hybrid
franz	tri166	franz&&tri166	0	0	0	1	8.666459165	Hybrid
franz	tri19594	franz&&tri19594	0	0	0	1	8.953800617	Hybrid
franz	tri21125	franz&&tri21125	0	0	0	1	8.374110536	Hybrid
franz	tri22519iso	franz&&tri22519iso	0	0	0	1	9.328842511	Hybrid
franz	tri2411	franz&&tri2411	0	0	0	1	8.948661318	Hybrid
franz	tri279iso	franz&&tri279iso	0	0	0	1	9.146604669	Hybrid
franz	tri28909	franz&&tri28909	0	0	0	1	9.385905156	Hybrid
franz	tri29576	franz&&tri29576	0	0	0	1	8.671404595	Hybrid
franz	tri3792	franz&&tri3792	0	0	0	1	8.4746434	Hybrid
franz	tri4268	franz&&tri4268	0	0	0	1	8.066072309	Hybrid
franz	tri4763	franz&&tri4763	0	0	0	1	8.990614909	Hybrid
franz	tri6368iso	franz&&tri6368iso	0	0	0	1	9.273600239	Hybrid
franz	tri6372iso	franz&&tri6372iso	0	0	0	1	9.280444598	Hybrid
franz	tri8137	franz&&tri8137	0	0	0	1	9.167741642	Hybrid
franz	tri8280	franz&&tri8280	0	0	0	1	9.235934541	Hybrid
franz	tri9670	franz&&tri9670	0	0	0	1	9.651837591	Hybrid
franz	zf040	franz&&zf040	0	0	0	1	10.02829959	Hybrid
futur	futur	futur	0	0	0	1	8.472355498	Line
futur	nordsaatmix	futur&&nordsaatmix	0	0	0	1	9.423005871	Hybrid
fw8147f6010	fw8147f6010	fw8147f6010	0	0	0	1	8.044328937	Line
fw8147f6010	malemixearly	fw8147f6010&&malemixearly	0	0	0	1	9.140483357	Hybrid
fw83115d5054	fw83115d5054	fw83115d5054	0	0	0	1	8.332490818	Line
fw83115d5054	malemixearly	fw83115d5054&&malemixearly	0	0	0	1	8.253994505	Hybrid
gaillard	gaillard	gaillard	0	0	0	1	7.948814616	Line
gaillard	nordsaatmix	gaillard&&nordsaatmix	0	0	0	1	9.299930241	Hybrid
gambrinus	gambrinus	gambrinus	0	0	0	1	8.180842325	Line
gambrinus	malemixearly	gambrinus&&malemixearly	0	0	0	1	9.002596168	Hybrid
garant	garant	garant	0	0	0	1	8.312635926	Line
garant	malemixearly	garant&&malemixearly	0	0	0	1	8.942995448	Hybrid
gavroche	gavroche	gavroche	0	0	0	1	7.698779905	Line
gavroche	sur99820sur186	gavroche&&sur99820sur186	0	0	0	1	9.58740243	Hybrid
genius	genius	genius	0	0	1	1	8.738787089	Line
genius	tri13344	genius&&tri13344	0	0	0	1	8.875743725	Hybrid
glaucus	glaucus	glaucus	0	0	0	1	9.464437698	Line
glaucus	granada	glaucus&&granada	0	0	0	1	9.023331447	Hybrid
glaucus	tri1020	glaucus&&tri1020	0	0	0	1	8.472416565	Hybrid
glaucus	tri10202	glaucus&&tri10202	0	0	0	1	8.984773008	Hybrid
glaucus	tri10208	glaucus&&tri10208	0	0	0	1	8.674772582	Hybrid
glaucus	tri10231	glaucus&&tri10231	0	0	0	1	8.948702997	Hybrid
glaucus	tri1040	glaucus&&tri1040	0	0	0	1	8.705223835	Hybrid
glaucus	tri1067	glaucus&&tri1067	0	0	0	1	8.865573232	Hybrid
glaucus	tri11221	glaucus&&tri11221	0	0	0	1	8.768923797	Hybrid
glaucus	tri12804	glaucus&&tri12804	0	0	0	1	8.349324848	Hybrid
glaucus	tri12897	glaucus&&tri12897	0	0	0	1	8.06855612	Hybrid
glaucus	tri13212	glaucus&&tri13212	0	0	0	1	8.493827281	Hybrid
glaucus	tri1340	glaucus&&tri1340	0	0	0	1	8.676314613	Hybrid
glaucus	tri14280	glaucus&&tri14280	0	0	0	1	8.341342503	Hybrid
glaucus	tri14884	glaucus&&tri14884	0	0	0	1	8.654477353	Hybrid
glaucus	tri14887	glaucus&&tri14887	0	0	0	1	8.377695115	Hybrid
glaucus	tri14905	glaucus&&tri14905	0	0	0	1	8.414485896	Hybrid
glaucus	tri14913	glaucus&&tri14913	0	0	0	1	8.192231305	Hybrid
glaucus	tri1601	glaucus&&tri1601	0	0	0	1	8.613363666	Hybrid
glaucus	tri166	glaucus&&tri166	0	0	0	1	8.115978709	Hybrid
glaucus	tri19607	glaucus&&tri19607	0	0	0	1	8.513187411	Hybrid
glaucus	tri21059	glaucus&&tri21059	0	0	0	1	8.434400847	Hybrid
glaucus	tri21165	glaucus&&tri21165	0	0	0	1	8.486115247	Hybrid
glaucus	tri21352	glaucus&&tri21352	0	0	0	1	8.3700556	Hybrid
glaucus	tri2342	glaucus&&tri2342	0	0	0	1	8.527966168	Hybrid
glaucus	tri243	glaucus&&tri243	0	0	0	1	8.088359549	Hybrid
glaucus	tri25909	glaucus&&tri25909	0	0	0	1	8.304643918	Hybrid
glaucus	tri319	glaucus&&tri319	0	0	0	1	8.299587668	Hybrid
glaucus	tri344	glaucus&&tri344	0	0	0	1	8.578021902	Hybrid
glaucus	tri355	glaucus&&tri355	0	0	0	1	8.481166632	Hybrid
glaucus	tri4221	glaucus&&tri4221	0	0	0	1	8.464652306	Hybrid
glaucus	tri4589	glaucus&&tri4589	0	0	0	1	8.620120064	Hybrid
glaucus	tri4742	glaucus&&tri4742	0	0	0	1	8.566378612	Hybrid
glaucus	tri4763	glaucus&&tri4763	0	0	0	1	8.902722487	Hybrid
glaucus	tri4822	glaucus&&tri4822	0	0	0	1	8.634286572	Hybrid
glaucus	tri5082	glaucus&&tri5082	0	0	0	1	8.470942535	Hybrid
glaucus	tri5085	glaucus&&tri5085	0	0	0	1	8.370166103	Hybrid
glaucus	tri5191	glaucus&&tri5191	0	0	0	1	7.919462747	Hybrid
glaucus	tri6816	glaucus&&tri6816	0	0	0	1	8.443515129	Hybrid
glaucus	tri6889	glaucus&&tri6889	0	0	0	1	8.892609074	Hybrid
glaucus	tri7711	glaucus&&tri7711	0	0	0	1	8.520551247	Hybrid
glaucus	tri8130	glaucus&&tri8130	0	0	0	1	8.800652633	Hybrid
glaucus	tri9968	glaucus&&tri9968	0	0	0	1	8.378716611	Hybrid
goetz	goetz	goetz	0	0	0	1	8.395411994	Line
goetz	nordsaatmix	goetz&&nordsaatmix	0	0	0	1	9.322509147	Hybrid
granada	granada	granada	0	0	0	1	7.679009848	Line
granada	nordsaatmix	granada&&nordsaatmix	0	0	0	1	9.2356484	Hybrid
granta	granta	granta	0	0	0	1	9.00267905	Line
granta	malemixearly	granta&&malemixearly	0	0	0	1	9.323755135	Hybrid
gulliver	gulliver	gulliver	0	0	0	1	9.381184876	Line
gulliver	malemixlate	gulliver&&malemixlate	0	0	0	1	10.06470111	Hybrid
gulliver	nordsaatmix	gulliver&&nordsaatmix	0	0	0	1	9.802747371	Hybrid
gustav	gustav	gustav	0	0	0	1	9.459670122	Line
gustav	malemixlate	gustav&&malemixlate	0	0	0	1	9.823679658	Hybrid
habicht	habicht	habicht	0	0	0	1	8.758527472	Line
habicht	nordsaatmix	habicht&&nordsaatmix	0	0	0	1	9.82562044	Hybrid
hard	hard	hard	0	0	0	1	8.416170535	Line
hard	nordsaatmix	hard&&nordsaatmix	0	0	0	1	9.181843521	Hybrid
hela	hela	hela	0	0	0	1	8.602948162	Line
hela	nordsaatmix	hela&&nordsaatmix	0	0	0	1	9.182836196	Hybrid
hereward	hereward	hereward	0	0	0	1	8.526536781	Line
hereward	malemixlate	hereward&&malemixlate	0	0	0	1	9.001371809	Hybrid
heurtebise	heurtebise	heurtebise	0	0	0	1	7.924659199	Line
heurtebise	malemixlate	heurtebise&&malemixlate	0	0	0	1	9.394922455	Hybrid
highburg	highburg	highburg	0	0	0	1	8.081864942	Line
highburg	sur99820sur186	highburg&&sur99820sur186	0	0	0	1	9.38679307	Hybrid
hill81	hill81	hill81	0	0	0	1	8.395775481	Line
hill81	malemixlate	hill81&&malemixlate	0	0	0	1	8.882420365	Hybrid
hobbit	hobbit	hobbit	0	0	0	1	9.137419608	Line
hobbit	nordsaatmix	hobbit&&nordsaatmix	0	0	0	1	9.969250428	Hybrid
hoff	hoff	hoff	0	0	0	1	8.415638336	Line
hoff	malemixearly	hoff&&malemixearly	0	0	0	1	9.197328367	Hybrid
horizon	horizon	horizon	0	0	0	1	8.50878518	Line
horizon	sur99820sur186	horizon&&sur99820sur186	0	0	0	1	9.437234989	Hybrid
hybery	hybery	hybery	0	0	1	1	9.85985776	Line
hybred	hybred	hybred	1	1	1	1	9.550333526	Line
hymack	hymack	hymack	0	0	0	1	9.372009179	Line
hystar	hystar	hystar	1	1	1	1	9.786665959	Line
impression	impression	impression	0	0	0	1	9.596315711	Line
iris	iris	iris	0	0	0	1	8.235196922	Line
iris	sur99820sur186	iris&&sur99820sur186	0	0	0	1	9.56832967	Hybrid
jantarka	jantarka	jantarka	0	0	0	1	9.038260245	Line
jantarka	sur99820sur186	jantarka&&sur99820sur186	0	0	0	1	10.05504704	Hybrid
jawa	jawa	jawa	0	0	0	1	8.617854522	Line
jawa	malemixearly	jawa&&malemixearly	0	0	0	1	8.593837666	Hybrid
jbasano	jbasano	jbasano	1	1	1	1	9.521635584	Line
jbasano	zf040	jbasano&&zf040	1	0	0	0	9.995723002	Hybrid
jbasano	zm008	jbasano&&zm008	1	0	0	0	9.731880767	Hybrid
jbasano	zm010	jbasano&&zm010	1	0	0	0	10.02187099	Hybrid
jbasano	zm011	jbasano&&zm011	1	0	0	0	10.74521084	Hybrid
jbasano	zm012	jbasano&&zm012	1	0	0	0	10.35340262	Hybrid
jbasano	zm014	jbasano&&zm014	1	0	0	0	10.1437365	Hybrid
jbasano	zm016	jbasano&&zm016	1	0	0	0	10.44930118	Hybrid
jbasano	zm019	jbasano&&zm019	1	0	0	0	10.52325926	Hybrid
jbasano	zm020	jbasano&&zm020	1	0	0	0	10.16675961	Hybrid
jbasano	zm022	jbasano&&zm022	1	0	0	0	10.39577827	Hybrid
jbasano	zm024	jbasano&&zm024	1	0	0	0	10.34925837	Hybrid
jbasano	zm026	jbasano&&zm026	1	0	0	0	10.42651777	Hybrid
jbasano	zm028	jbasano&&zm028	1	0	0	0	10.42719158	Hybrid
jbasano	zm030	jbasano&&zm030	1	0	0	0	10.3565959	Hybrid
jbasano	zm033	jbasano&&zm033	1	0	0	0	10.51501649	Hybrid
jbasano	zm036	jbasano&&zm036	1	0	0	0	10.36410516	Hybrid
jbasano	zm039	jbasano&&zm039	1	0	0	0	10.40173608	Hybrid
jbasano	zm041	jbasano&&zm041	1	0	0	0	10.23523489	Hybrid
johnny	johnny	johnny	0	0	0	1	9.886423543	Line
johnny	nordsaatmix	johnny&&nordsaatmix	0	0	0	1	10.20751862	Hybrid
johnny	tri8280	johnny&&tri8280	0	0	0	1	8.844991499	Hybrid
julius	julius	julius	1	1	1	1	9.440661422	Line
julius	nordsaatmix	julius&&nordsaatmix	0	0	0	1	9.327696465	Hybrid
kampana	kampana	kampana	0	0	0	1	9.000200991	Line
kampana	malemixlate	kampana&&malemixlate	0	0	0	1	9.525945987	Hybrid
katia	katia	katia	0	0	0	1	7.912739453	Line
katia	malemixearly	katia&&malemixearly	0	0	0	1	8.807946079	Hybrid
kauz	kauz	kauz	0	0	0	1	8.57925328	Line
kauz	nordsaatmix	kauz&&nordsaatmix	0	0	0	1	9.369827769	Hybrid
kerubino	kerubino	kerubino	0	0	0	1	9.446681815	Line
kerubino	tri10384	kerubino&&tri10384	0	0	0	1	8.611481299	Hybrid
kerubino	tri13344	kerubino&&tri13344	0	0	0	1	9.253418925	Hybrid
kinaci97	kinaci97	kinaci97	0	0	0	1	7.645369711	Line
kinaci97	malemixearly	kinaci97&&malemixearly	0	0	0	1	8.998568224	Hybrid
klea	klea	klea	0	0	0	1	9.087419144	Line
klea	malemixearly	klea&&malemixearly	0	0	0	1	9.427584279	Hybrid
knirps	knirps	knirps	0	0	0	1	8.30115567	Line
knirps	nordsaatmix	knirps&&nordsaatmix	0	0	0	1	9.296792294	Hybrid
kohelia	kohelia	kohelia	0	0	0	1	8.810931217	Line
kohelia	nordsaatmix	kohelia&&nordsaatmix	0	0	0	1	9.576642045	Hybrid
kovasds	kovasds	kovasds	0	0	0	1	9.201640472	Line
kovasds	nordsaatmix	kovasds&&nordsaatmix	0	0	0	1	10.287823	Hybrid
kranich	kranich	kranich	0	0	0	1	8.849858219	Line
kranich	nordsaatmix	kranich&&nordsaatmix	0	0	0	1	9.587093227	Hybrid
krasota	krasota	krasota	0	0	0	1	8.474840231	Line
krasota	malemixearly	krasota&&malemixearly	0	0	0	1	8.523237284	Hybrid
krassen	krassen	krassen	0	0	0	1	7.953841654	Line
krassen	sur99820sur186	krassen&&sur99820sur186	0	0	0	1	9.585729927	Hybrid
kwsbarny	kwsbarny	kwsbarny	0	0	0	1	9.224652112	Line
kwsbarny	tri8280	kwsbarny&&tri8280	0	0	0	1	8.784188308	Hybrid
kwsferrum	kwsferrum	kwsferrum	0	0	0	1	9.59005138	Line
kwsferrum	tri6747	kwsferrum&&tri6747	0	0	0	1	9.11644955	Hybrid
kwsloft	kwsloft	kwsloft	1	1	1	1	9.880424404	Line
kwsloft	nordsaatmix	kwsloft&&nordsaatmix	0	0	0	1	10.18882271	Hybrid
kwsmilaneco	kwsmilaneco	kwsmilaneco	0	0	0	1	8.506226497	Line
kwssalix	kwssalix	kwssalix	0	0	0	1	10.05362977	Line
kwssalix	malemixlate	kwssalix&&malemixlate	0	0	0	1	9.799931745	Hybrid
kwssalix	tri13344	kwssalix&&tri13344	0	0	0	1	9.429169831	Hybrid
kwssmart	kwssmart	kwssmart	0	0	0	1	10.15199775	Line
kwssmart	nordsaatmix	kwssmart&&nordsaatmix	0	0	0	1	10.64857248	Hybrid
lahertis	lahertis	lahertis	0	0	0	1	9.475869629	Line
lahertis	nordsaatmix	lahertis&&nordsaatmix	0	0	0	1	10.12833422	Hybrid
lapis	lapis	lapis	0	0	0	1	7.912139591	Line
lapis	nordsaatmix	lapis&&nordsaatmix	0	0	0	1	8.96722338	Hybrid
later	later	later	0	0	0	1	7.634725067	Line
later	nordsaatmix	later&&nordsaatmix	0	0	0	1	9.554812317	Hybrid
lentia	lentia	lentia	0	0	0	1	8.380683578	Line
lentia	malemixearly	lentia&&malemixearly	0	0	0	1	9.239359032	Hybrid
lgalpha	lgalpha	lgalpha	1	1	1	1	9.961677588	Line
linus	linus	linus	0	0	0	1	10.31012849	Line
linus	nordsaatmix	linus&&nordsaatmix	0	0	0	1	9.695704217	Hybrid
lovrin25	lovrin25	lovrin25	0	0	0	1	6.733299956	Line
lovrin25	sur99820sur186	lovrin25&&sur99820sur186	0	0	0	1	8.589447974	Hybrid
luna	luna	luna	0	0	0	1	7.951389382	Line
luna	sur99820sur186	luna&&sur99820sur186	0	0	0	1	9.577206145	Hybrid
luron	luron	luron	0	0	0	1	7.243691993	Line
luron	nordsaatmix	luron&&nordsaatmix	0	0	0	1	9.340637337	Hybrid
malacca	malacca	malacca	0	0	0	1	8.352090309	Line
malacca	malemixlate	malacca&&malemixlate	0	0	0	1	9.30616688	Hybrid
malemixearly	malemixearly	malemixearly	0	0	0	1	9.262562593	Line
malemixlate	malemixlate	malemixlate	0	0	0	1	9.276540025	Line
malyska	malemixearly	malyska&&malemixearly	0	0	0	1	9.650467013	Hybrid
malyska	malyska	malyska	0	0	0	1	9.215853819	Line
manella	manella	manella	0	0	0	1	8.216828197	Line
manella	nordsaatmix	manella&&nordsaatmix	0	0	0	1	9.514909085	Hybrid
manitou	malemixlate	manitou&&malemixlate	0	0	0	1	9.735049726	Hybrid
manitou	manitou	manitou	0	0	0	1	9.643191582	Line
marignan	marignan	marignan	0	0	0	1	8.587916397	Line
marignan	nordsaatmix	marignan&&nordsaatmix	0	0	0	1	9.76621502	Hybrid
marisfundin	marisfundin	marisfundin	0	0	0	1	8.187253601	Line
marisfundin	nordsaatmix	marisfundin&&nordsaatmix	0	0	0	1	8.954614833	Hybrid
mariskinsman	mariskinsman	mariskinsman	0	0	0	1	7.673209663	Line
mariskinsman	nordsaatmix	mariskinsman&&nordsaatmix	0	0	0	1	10.91333876	Hybrid
marismarksman	marismarksman	marismarksman	0	0	0	1	8.713473322	Line
marismarksman	nordsaatmix	marismarksman&&nordsaatmix	0	0	0	1	10.09090973	Hybrid
markant	markant	markant	0	0	0	1	8.255212651	Line
markant	sur99820sur186	markant&&sur99820sur186	0	0	0	1	9.646231441	Hybrid
mel0371a	malemixearly	mel0371a&&malemixearly	0	0	0	1	9.473580255	Hybrid
mel0371a	mel0371a	mel0371a	0	0	0	1	9.150993679	Line
mel1721	malemixearly	mel1721&&malemixearly	0	0	0	1	8.983766136	Hybrid
mel1721	mel1721	mel1721	0	0	0	1	8.723038524	Line
mentor	mentor	mentor	0	0	0	1	9.534559001	Line
mentor	nordsaatmix	mentor&&nordsaatmix	0	0	0	1	10.64993106	Hybrid
meteor	meteor	meteor	0	0	0	1	8.434222351	Line
meteor	nordsaatmix	meteor&&nordsaatmix	0	0	0	1	9.191575106	Hybrid
midas	midas	midas	0	0	0	1	9.019762981	Line
milordbonoist	milordbonoist	milordbonoist	0	0	0	1	7.824709872	Line
milordbonoist	nordsaatmix	milordbonoist&&nordsaatmix	0	0	0	1	9.22583621	Hybrid
mironovskaja66	malemixearly	mironovskaja66&&malemixearly	0	0	0	1	8.725113147	Hybrid
mironovskaja66	mironovskaja66	mironovskaja66	0	0	0	1	8.69420701	Line
mission	malemixearly	mission&&malemixearly	0	0	0	1	8.783509338	Hybrid
mission	mission	mission	0	0	0	1	8.687514651	Line
mission	nordsaatmix	mission&&nordsaatmix	0	0	0	1	9.917149894	Hybrid
montjoie	montjoie	montjoie	0	0	0	1	6.861121131	Line
montjoie	sur99820sur186	montjoie&&sur99820sur186	0	0	0	1	9.420478135	Hybrid
moskvich	malemixearly	moskvich&&malemixearly	0	0	0	1	9.320975863	Hybrid
moskvich	moskvich	moskvich	0	0	0	1	8.87085165	Line
muck	muck	muck	0	0	0	1	8.784093378	Line
muck	sur99820sur186	muck&&sur99820sur186	0	0	0	1	10.02446251	Hybrid
mulan	mulan	mulan	0	0	0	1	8.797570664	Line
mulan	nordsaatmix	mulan&&nordsaatmix	0	0	0	1	9.945418152	Hybrid
mulan	tri13344	mulan&&tri13344	0	0	0	1	8.976830035	Hybrid
multweiss	malemixearly	multweiss&&malemixearly	0	0	0	1	9.403477968	Hybrid
multweiss	multweiss	multweiss	0	0	0	1	8.717534662	Line
muszelka	muszelka	muszelka	0	0	0	1	9.152835908	Line
muszelka	nordsaatmix	muszelka&&nordsaatmix	0	0	0	1	9.669286204	Hybrid
mvberes(1)	malemixearly	mvberes(1)&&malemixearly	0	0	0	1	9.257781737	Hybrid
mvberes(1)	mvberes(1)	mvberes(1)	0	0	0	1	8.779481905	Line
mvvekni	malemixearly	mvvekni&&malemixearly	0	0	0	1	9.846271431	Hybrid
mvvekni	malemixlate	mvvekni&&malemixlate	0	0	0	1	9.891877933	Hybrid
mvvekni	mvvekni	mvvekni	0	0	0	1	8.827106041	Line
mvvekni	sur99820sur186	mvvekni&&sur99820sur186	0	0	0	1	9.528997681	Hybrid
mvzelma	mvzelma	mvzelma	0	0	0	1	8.569691102	Line
mvzelma	nordsaatmix	mvzelma&&nordsaatmix	0	0	0	1	10.22681928	Hybrid
natula	natula	natula	0	0	0	1	7.977695993	Line
natula	nordsaatmix	natula&&nordsaatmix	0	0	0	1	9.22373116	Hybrid
naturastar	naturastar	naturastar	0	0	0	1	8.333965824	Line
nela	malemixearly	nela&&malemixearly	0	0	0	1	9.050012421	Hybrid
nela	nela	nela	0	0	0	1	8.914070216	Line
nelson	nelson	nelson	0	0	0	1	8.579300209	Line
nelson	nordsaatmix	nelson&&nordsaatmix	0	0	0	1	9.768138047	Hybrid
nicam	nicam	nicam	0	0	0	1	7.453446319	Line
nicam	nordsaatmix	nicam&&nordsaatmix	0	0	0	1	9.38895671	Hybrid
nimbus	nimbus	nimbus	0	0	0	1	9.465805749	Line
nimbus	nordsaatmix	nimbus&&nordsaatmix	0	0	0	1	9.156366321	Hybrid
nordsaatmix	nordsaatmix	nordsaatmix	0	0	0	1	8.882204539	Line
norin	norin	norin	0	0	0	1	8.316497749	Line
normandielebloud	malemixlate	normandielebloud&&malemixlate	0	0	0	1	8.826387495	Hybrid
normandielebloud	normandielebloud	normandielebloud	0	0	0	1	7.792258564	Line
norman	malemixlate	norman&&malemixlate	0	0	0	1	9.541218997	Hybrid
norman	norman	norman	0	0	0	1	8.545410044	Line
odeon	odeon	odeon	0	0	0	1	8.257793545	Line
odeon	sur99820sur186	odeon&&sur99820sur186	0	0	0	1	9.488587838	Hybrid
ohio	nordsaatmix	ohio&&nordsaatmix	0	0	0	1	10.35506572	Hybrid
ohio	ohio	ohio	0	0	0	1	10.05119136	Line
orcas	nordsaatmix	orcas&&nordsaatmix	0	0	0	1	9.958599913	Hybrid
orcas	orcas	orcas	0	0	0	1	9.18630589	Line
oveson	malemixlate	oveson&&malemixlate	0	0	0	1	9.116212491	Hybrid
oveson	oveson	oveson	0	0	0	1	8.373205759	Line
oww72341212	malemixlate	oww72341212&&malemixlate	0	0	0	1	8.978732715	Hybrid
oww72341212	oww72341212	oww72341212	0	0	0	1	8.227748462	Line
pantus	nordsaatmix	pantus&&nordsaatmix	0	0	0	1	9.52029896	Hybrid
pantus	pantus	pantus	0	0	0	1	8.860889392	Line
pavlina	malemixearly	pavlina&&malemixearly	0	0	0	1	9.488698262	Hybrid
pavlina	pavlina	pavlina	0	0	0	1	8.744544002	Line
petr	malemixlate	petr&&malemixlate	0	0	0	1	8.924482063	Hybrid
petr	petr	petr	0	0	0	1	7.550241624	Line
petr	sur99820sur186	petr&&sur99820sur186	0	0	0	1	9.840463743	Hybrid
pi229563	nordsaatmix	pi229563&&nordsaatmix	0	0	0	1	8.569598973	Hybrid
pi229563	pi229563	pi229563	0	0	0	1	7.853911874	Line
pi229563	sur99820sur186	pi229563&&sur99820sur186	0	0	0	1	9.050347758	Hybrid
pia	malemixlate	pia&&malemixlate	0	0	0	1	9.131002653	Hybrid
pia	pia	pia	0	0	0	1	7.939902084	Line
piko	nordsaatmix	piko&&nordsaatmix	0	0	0	1	8.56608466	Hybrid
piko	piko	piko	0	0	0	1	8.537648944	Line
pionier	nordsaatmix	pionier&&nordsaatmix	0	0	0	1	9.697807181	Hybrid
pionier	pionier	pionier	0	0	1	1	9.130179152	Line
planet	planet	planet	0	0	0	1	7.416106565	Line
planet	sur99820sur186	planet&&sur99820sur186	0	0	0	1	9.155530966	Hybrid
podium	nordsaatmix	podium&&nordsaatmix	0	0	0	1	10.01546457	Hybrid
podium	podium	podium	0	0	0	1	8.838298428	Line
pokal	nordsaatmix	pokal&&nordsaatmix	0	0	0	1	9.076559884	Hybrid
pokal	pokal	pokal	0	0	0	1	8.302017962	Line
porthus	malemixearly	porthus&&malemixearly	0	0	0	1	9.331656033	Hybrid
porthus	porthus	porthus	0	0	0	1	9.36776072	Line
porthus	tri10384	porthus&&tri10384	0	0	0	1	9.083275249	Hybrid
porthus	tri13344	porthus&&tri13344	0	0	0	1	9.476385256	Hybrid
potenzial	nordsaatmix	potenzial&&nordsaatmix	0	0	0	1	10.15059178	Hybrid
potenzial	potenzial	potenzial	0	0	0	1	9.324014216	Line
premio	premio	premio	0	0	0	1	9.067631251	Line
previa	nordsaatmix	previa&&nordsaatmix	0	0	0	1	9.752845608	Hybrid
